"BLD_NM","GRND_FLR","HEIGHT","height2","geometry"
"공덕삼성아파트","25","67.9","87.5","POLYGON ((126.95155678339616 37.54675613342731, 126.95154196139741 37.54675333408163, 126.9515415077379 37.54675486557529, 126.95150507503082 37.546748002615104, 126.95151766405013 37.54670557124358, 126.95153599992857 37.54669945226316, 126.95152616759462 37.54668070747655, 126.9515367162984 37.5466434108907, 126.95158740393971 37.54665487492647, 126.95167764696139 37.54640200470872, 126.95154561129596 37.54637113499517, 126.9514679314129 37.54661968567897, 126.95146543751625 37.546626261860474, 126.95141214809928 37.54661353528022, 126.95141044751745 37.54661830981399, 126.95131699312314 37.546595925531264, 126.95131767328554 37.54659412383726, 126.95126721240771 37.546582119187235, 126.95126392499064 37.54659076730744, 126.95123914716089 37.546584810215926, 126.95124130087295 37.54657931508422, 126.95119287657 37.54656777077519, 126.95119219640482 37.5465695724685, 126.95114388528084 37.54655801917768, 126.95110409543743 37.54666350831121, 126.95141704684279 37.54673345933652, 126.95133474106242 37.54697733180839, 126.95146689147748 37.54700729180202, 126.95155678339616 37.54675613342731))"
"공덕아이파크","18","51.2","63","POLYGON ((126.95539609458018 37.54477662178733, 126.95545499621332 37.5448256587352, 126.9554652529892 37.54481784212614, 126.95546798996497 37.544820131712854, 126.95549244279016 37.544820564711955, 126.95551696393531 37.54480188769502, 126.95553778537229 37.54481922187761, 126.95552828711108 37.5448264531437, 126.95552740783478 37.544857852367784, 126.95553132300742 37.54485791696192, 126.95553015444325 37.544899731539076, 126.95563442701359 37.54490158309327, 126.95563471637615 37.54489102358114, 126.95564744634427 37.54489124476462, 126.95564848768805 37.54485380895726, 126.95564447068023 37.54485373531754, 126.9556456045594 37.54481301993554, 126.95562301876122 37.54479421646946, 126.95563076226931 37.544788317981855, 126.95565913871893 37.544811944001836, 126.95567556536521 37.544799435602606, 126.95569994944319 37.54481974441278, 126.9557260441421 37.544799869643754, 126.95573089607934 37.54480390796867, 126.95577435702016 37.54477081336024, 126.95576327334423 37.54476158290953, 126.95577093759005 37.54475574745146, 126.95570132536837 37.544697795695775, 126.95569833665077 37.54470007404564, 126.95566376243734 37.544671282944705, 126.95566675115481 37.54466900459572, 126.95559715040454 37.54461106179215, 126.95558948616005 37.544616897239095, 126.95557839121412 37.54460766676644, 126.9555349302815 37.54464076130367, 126.95553978219814 37.54464479963655, 126.9555136875095 37.54466466535499, 126.95553808281534 37.54468497420336, 126.95552361469157 37.54469598769999, 126.95552057234653 37.54469345472781, 126.95549816825519 37.54471051078547, 126.95549088472515 37.544704444271474, 126.95539609458018 37.54477662178733))"
"공덕아이파크","18","51.2","63","POLYGON ((126.95584915403461 37.54469545631896, 126.95593064175584 37.54476329645345, 126.955964162865 37.54473776626921, 126.95597189883135 37.54474421134507, 126.95600934825592 37.544715691369895, 126.95600326353141 37.54471062545047, 126.9560136447554 37.54470272775229, 126.95603468116163 37.54472025113872, 126.95607319471031 37.5446909206603, 126.95605214698766 37.54467339727626, 126.9560625282013 37.5446654995737, 126.95606861292616 37.54467056549013, 126.95610606227706 37.54464204548387, 126.95609832630966 37.54463560041668, 126.9561302737093 37.54461126789861, 126.9561698131267 37.544644187312976, 126.95620297183808 37.54461892721881, 126.95620906787877 37.54462400214228, 126.95624647187417 37.544595509103566, 126.95625039641548 37.54459877219874, 126.95625397901067 37.544606134675846, 126.9562646555694 37.54461502254783, 126.95628955453945 37.54460734662572, 126.95625554816056 37.5445374166243, 126.95625142851712 37.544538685443854, 126.95620495615475 37.544499997047865, 126.95616836730125 37.544527850682684, 126.95616077836661 37.54452153181476, 126.95609012511038 37.544575338923515, 126.95605035956198 37.54454223919666, 126.95597549485792 37.544599243136275, 126.95598173790772 37.54460444426709, 126.95593026198604 37.54464364458406, 126.95592401893103 37.54463845246048, 126.95584915403461 37.54469545631896))"
"공덕오피스타","18","55.35","63","POLYGON ((126.96032962852105 37.54938691819016, 126.96038436115072 37.549456791114295, 126.96038296717678 37.54946054776192, 126.96041240848932 37.549467468616385, 126.9604048492839 37.549487873434785, 126.96043320438382 37.54949453261843, 126.96044688346122 37.549457623768674, 126.96049705364665 37.549469408152376, 126.96049411837984 37.549477317835134, 126.96052669211517 37.54948829420955, 126.96052425659049 37.54949287940916, 126.96057819166522 37.54951104408265, 126.96059036927218 37.54948811807877, 126.96061603001131 37.54949676747514, 126.96064616244365 37.549440069524124, 126.96056395310374 37.54941237160204, 126.96056303552476 37.54941411920672, 126.96056153064524 37.5494137672982, 126.96056056733255 37.54941637082862, 126.9603380830495 37.54936410804199, 126.96032962852105 37.54938691819016))"
"공덕코어","16","57.8","56","POLYGON ((126.95588182057313 37.54594194604451, 126.95602376865584 37.54584454955263, 126.95585540422053 37.54569082944126, 126.9557829002528 37.54580825466501, 126.95578730899457 37.54581548232598, 126.9557982484147 37.54582030686745, 126.95580176198467 37.54582954339281, 126.95578292470516 37.54584232117122, 126.95585193485921 37.54590593987283, 126.95584577647054 37.54591019017203, 126.95588182057313 37.54594194604451))"
"공덕푸르지오시티","20","79.11","70","POLYGON ((126.95411492423486 37.547730745368014, 126.95436352683025 37.54819830625957, 126.95457012253738 37.54813122868125, 126.95452993161511 37.548052745357936, 126.95452206530913 37.54805529203317, 126.95450667161931 37.54802523784364, 126.95457169597564 37.54800412645473, 126.95438654296207 37.54764256593993, 126.95411492423486 37.547730745368014))"
"공덕프로포즈Ⅱ","17","55.7","59.5","POLYGON ((126.95487907841705 37.54498448477825, 126.95492861397345 37.54502794114797, 126.95493196492416 37.545025509792005, 126.95495892698037 37.54504882007411, 126.95496796187537 37.54504079579869, 126.95497543733076 37.54504755618394, 126.95498533171049 37.54504034313855, 126.95509151758496 37.54513218698971, 126.95517314260451 37.54506928477283, 126.95498663656615 37.544907177058235, 126.95487907841705 37.54498448477825))"
"공릉동 두산 힐스빌 아파트","19","53.153","66.5","POLYGON ((127.08058000520418 37.62077444390147, 127.08049607715594 37.62068377140411, 127.08029212587304 37.620827983441096, 127.0803726459815 37.62092019002459, 127.08058000520418 37.62077444390147))"
"공릉동 두산 힐스빌 아파트","22","61.815","77","POLYGON ((127.0799819745637 37.62113794699747, 127.08002748427391 37.62111359927987, 127.08004279131772 37.621128184972115, 127.08025277582084 37.62100027708657, 127.08016364315453 37.62090429204609, 127.07969408528717 37.6211837366542, 127.07975828093247 37.62126361103812, 127.07978850737513 37.62124719315884, 127.07980698941756 37.62126502030351, 127.07999637723752 37.62115425416878, 127.0799819745637 37.62113794699747))"
"공릉동 두산 힐스빌 아파트","22","61.553","77","POLYGON ((127.07931674731168 37.62063411788224, 127.07939443831815 37.620719389455196, 127.07977241423431 37.62050415656547, 127.07969416214571 37.620413299533205, 127.07931674731168 37.62063411788224))"
"공릉동 두산 힐스빌 아파트","22","61.815","77","POLYGON ((127.07938041396102 37.62084841905586, 127.0793198635675 37.62078755273692, 127.07926756881147 37.620822725423956, 127.07925305581902 37.62080904008732, 127.0792090242035 37.620838801424796, 127.07917207205591 37.620814138891355, 127.07895200290442 37.62093997922183, 127.07902685583866 37.621030208284694, 127.07925450626149 37.620896623404256, 127.07949549525668 37.621160532656994, 127.07960269324295 37.62109306847167, 127.07940230626178 37.62087804685406, 127.079420190836 37.620866232210794, 127.07940022781038 37.62084011696495, 127.07938041396102 37.62084841905586))"
"공릉동 두산 힐스빌 아파트","22","61.553","77","POLYGON ((127.08030871929847 37.62025827363123, 127.08023307887323 37.620173902266174, 127.0800997486388 37.62026040412838, 127.0800713970778 37.62022816791367, 127.07988075242636 37.6203370429615, 127.07996387303275 37.62042573428276, 127.08014827174037 37.620312268265245, 127.08017391012402 37.62033873999644, 127.08030871929847 37.62025827363123))"
"공릉동 두산 힐스빌 아파트","24","67.056","84","POLYGON ((127.07985246191416 37.62056807304736, 127.08009003244938 37.62082244199047, 127.08018419970563 37.62075165232211, 127.07996010906616 37.62049799539055, 127.07985246191416 37.62056807304736))"
"공릉동 신도1차아파트","19","51.1","66.5","POLYGON ((127.06956171610805 37.62715287688333, 127.06957100818857 37.62715620514799, 127.06951318927803 37.627342470863034, 127.06953924865225 37.627347591425945, 127.06948401340887 37.62752259339283, 127.06961227105845 37.62754765677038, 127.06967022378431 37.62737157200007, 127.06963214220322 37.62736312478317, 127.06969021674234 37.62719659030608, 127.06988883598524 37.62723746994921, 127.06989302790397 37.627225664693846, 127.06992339318394 37.62723213414576, 127.06991932612657 37.62724420962357, 127.0700200523986 37.62726523410805, 127.07005620417077 37.627158257884, 127.06966076731547 37.62707650679474, 127.0696648236309 37.627052628504686, 127.06961417871189 37.627043467752515, 127.06959824670682 37.627087985315306, 127.0695832902606 37.627084299928335, 127.06956171610805 37.62715287688333))"
"공릉동 신도1차아파트","19","51.1","66.5","POLYGON ((127.07001198993035 37.62809585138494, 127.06977869924492 37.628049865445995, 127.06974209383617 37.62815719321315, 127.06997436669603 37.62820471147819, 127.07001198993035 37.62809585138494))"
"공릉동 신도1차아파트","19","51.1","66.5","POLYGON ((127.0697838501665 37.62798418109647, 127.06990675099694 37.62761415893069, 127.06977135490756 37.627587478240116, 127.06965015194255 37.62795668840543, 127.0697838501665 37.62798418109647))"
"공릉동 신도1차아파트","19","51.1","66.5","POLYGON ((127.07045594511567 37.62737335905149, 127.0704484705449 37.627375525767604, 127.07043356575197 37.627415628042904, 127.07041780556644 37.627412664014614, 127.07038764896014 37.62750971706629, 127.07040239096146 37.627514123259445, 127.07038917717087 37.62755764826161, 127.07039631973142 37.62756395094645, 127.07038356312796 37.627611890478214, 127.07044984631027 37.62762635754193, 127.07046046491799 37.627594006190165, 127.07051076996927 37.627602626189336, 127.07054408509126 37.62750349900845, 127.07053219819439 37.62749954165283, 127.0705365967639 37.62747854626757, 127.07055097493392 37.627481511088426, 127.0705849817984 37.62738328446839, 127.0705364863887 37.62737141991729, 127.07054483763113 37.62733726792443, 127.0704728904584 37.62732262402721, 127.07049593589448 37.62725341536256, 127.07016565764451 37.627184322658685, 127.07013075500838 37.62729445161637, 127.070162139611 37.62730064111063, 127.07016350495091 37.62730712736605, 127.0704250083356 37.627361484195816, 127.07042783596022 37.62735670735543, 127.07046024098577 37.62736380616332, 127.07045594511567 37.62737335905149))"
"공릉동 한보에센시티아파트","18","50.8","63","POLYGON ((127.08077024411021 37.62836098704309, 127.08080355116685 37.62836276662746, 127.08080299604522 37.62837339855147, 127.08090393515528 37.62837720489954, 127.08091275319069 37.628264396407694, 127.0804565419408 37.62824388985157, 127.08044873343576 37.62835858969051, 127.08054412270027 37.62836339113518, 127.0805459240648 37.62835284847565, 127.0805759457304 37.62835445913839, 127.08057606873685 37.628363640031026, 127.08076809246137 37.62837234082227, 127.08077024411021 37.62836098704309))"
"공릉동 한보에센시티아파트","18","50.9","63","POLYGON ((127.08021273650562 37.628331366556274, 127.08024717788412 37.62833458710747, 127.0802473008596 37.6283437770103, 127.08037758233117 37.62834963648048, 127.08038697433085 37.62823250294464, 127.07980603325446 37.62820631090458, 127.07979777459093 37.62832479511171, 127.07992159897252 37.6283307494664, 127.07992418961788 37.62831660237617, 127.07995806456353 37.62831982338814, 127.07995728493377 37.628332527709055, 127.08021218338975 37.62834398062989, 127.08021273650562 37.628331366556274))"
"공릉동 한보에센시티아파트","18","50.8","63","POLYGON ((127.07957313485969 37.627902393796106, 127.07955519040851 37.62818360119713, 127.07969883972716 37.62819025444738, 127.07970770429928 37.62810934066519, 127.07969535528889 37.628108177574205, 127.07969476830654 37.628088536621966, 127.0797053027192 37.62808771876161, 127.07971712301308 37.62790859631106, 127.07957313485969 37.627902393796106))"
"공릉동 한보에센시티아파트","20","56.32","70","POLYGON ((127.0811087190687 37.62793323572604, 127.0811057140531 37.62798351237894, 127.08102040793189 37.62797924518236, 127.08100524285075 37.628205860612404, 127.08105712943234 37.62820879888153, 127.08105212550736 37.62828619634338, 127.08119237455715 37.628290867913236, 127.08119925759186 37.6281698617967, 127.08114160697072 37.628168819535176, 127.08115188806586 37.62804736063647, 127.08147420409918 37.62806254942936, 127.08148404318885 37.627951992644725, 127.0811087190687 37.62793323572604))"
"공릉동2차대동아파트","19","52.8","66.5","POLYGON ((127.06970976292818 37.62676824450537, 127.06983723084632 37.62679817338616, 127.06991809907012 37.626547924612524, 127.06992207866817 37.62655170641862, 127.07001225754524 37.62657264692798, 127.07000786442285 37.6265873354392, 127.07029519878918 37.62664789432638, 127.07033497491423 37.62654100599145, 127.06995663745862 37.62644960543318, 127.0699425126484 37.626487995339936, 127.06986036742128 37.62646921247486, 127.0698417299111 37.6265278770157, 127.06978916071962 37.62651997882268, 127.06970976292818 37.62676824450537))"
"공릉동2차대동아파트","19","52.8","66.5","POLYGON ((127.07048324595594 37.62677256119069, 127.07050109455626 37.62671876230004, 127.07052194255134 37.62672352530111, 127.07052815381319 37.62670279914721, 127.07060440455135 37.62671689990562, 127.07063580797369 37.62662128762212, 127.07039594710422 37.62657079283231, 127.0703660198613 37.62667054869613, 127.07044964107546 37.62669257387143, 127.07042343472904 37.6267734971089, 127.0703532975359 37.62675551845722, 127.07029355238451 37.62693882146862, 127.07042100658835 37.62696559629861, 127.07049061209644 37.626775710312806, 127.07048324595594 37.62677256119069))"
